para_id,sent_id,sentence,label
P000188,P000188_S001,"At Linggu Temple in Nanjing, he presided over the religious ceremonies for the Yongle Emperor's deceased parents, while twenty-two days of his stay were marked by religious miracles that were recorded in five languages on a gigantic scroll that bore the Emperor's seal.",1
P000188,P000188_S002,"During his stay in Nanjing, Deshin Shekpa was bestowed the title ""Great Treasure Prince of Dharma"" by the Yongle Emperor.",1
P000188,P000188_S003,"Elliot Sperling asserts that the Yongle Emperor, in bestowing Deshin Shekpa with the title of ""King"" and praising his mystical abilities and miracles, was trying to build an alliance with the Karmapa as the Mongols had with the Sakya lamas, but Deshin Shekpa rejected the Yongle Emperor's offer.",0
P000188,P000188_S004,"In fact, this was the same title that Kublai Khan had offered the Sakya Phagpa lama, but Deshin Shekpa persuaded the Yongle Emperor to grant the title to religious leaders of other Tibetan Buddhist sects.",1
P000189,P000189_S000,Tibetan sources say Deshin Shekpa also persuaded the Yongle Emperor not to impose his military might on Tibet as the Mongols had previously done.,1
P000189,P000189_S001,"Thinley writes that before the Karmapa returned to Tibet, the Yongle Emperor began planning to send a military force into Tibet to forcibly give the Karmapa authority over all the Tibetan Buddhist schools but Deshin Shekpa dissuaded him.",1
P000189,P000189_S002,"However, Hok-Lam Chan states that ""there is little evidence that this was ever the emperor's intention"" and that evidence indicates that Deshin Skekpa was invited strictly for religious purposes.",1
P000190,P000190_S000,"Marsha Weidner states that Deshin Shekpa's miracles ""testified to the power of both the emperor and his guru and served as a legitimizing tool for the emperor's problematic succession to the throne,"" referring to the Yongle Emperor's conflict with the previous Jianwen Emperor.",1
P000190,P000190_S001,Tsai writes that Deshin Shekpa aided the legitimacy of the Yongle Emperor's rule by providing him with portents and omens which demonstrated Heaven's favor of the Yongle Emperor on the Ming throne.,0
P000191,P000191_S000,"With the example of the Ming court's relationship with the fifth Karmapa and other Tibetan leaders, Norbu states that Chinese Communist historians have failed to realize the significance of the religious aspect of the Ming-Tibetan relationship.",1
P000191,P000191_S001,"He writes that the meetings of lamas with the Emperor of China were exchanges of tribute between ""the patron and the priest"" and were not merely instances of a political subordinate paying tribute to a superior.",0
P000191,P000191_S002,"He also notes that the items of tribute were Buddhist artifacts which symbolized ""the religious nature of the relationship.""",1
P000191,P000191_S003,"Josef Kolmaš writes that the Ming dynasty did not exercise any direct political control over Tibet, content with their tribute relations that were ""almost entirely of a religious character.""",1
P000191,P000191_S004,"Patricia Ann Berger writes that the Yongle Emperor's courting and granting of titles to lamas was his attempt to ""resurrect the relationship between China and Tibet established earlier by the Yuan dynastic founder Khubilai Khan and his guru Phagpa.""",0
P000191,P000191_S005,"She also writes that the later Qing emperors and their Mongol associates viewed the Yongle Emperor's relationship with Tibet as ""part of a chain of reincarnation that saw this Han Chinese emperor as yet another emanation of Manjusri.""",0
P000192,P000192_S000,"The Information Office of the State Council of the PRC preserves an edict of the Zhengtong Emperor (r. 1435–1449) addressed to the Karmapa in 1445, written after the latter's agent had brought holy relics to the Ming court.",1
P000192,P000192_S001,"Zhengtong had the following message delivered to the Great Treasure Prince of Dharma, the Karmapa:",1
P000193,P000193_S000,"Despite this glowing message by the Emperor, Chan writes that a year later in 1446, the Ming court cut off all relations with the Karmapa hierarchs.",1
P000193,P000193_S001,"Until then, the court was unaware that Deshin Shekpa had died in 1415.",1
P000193,P000193_S002,The Ming court had believed that the representatives of the Karma Kagyu who continued to visit the Ming capital were sent by the Karmapa.,0
P000194,P000194_S000,"Tsai writes that shortly after the visit by Deshin Shekpa, the Yongle Emperor ordered the construction of a road and of trading posts in the upper reaches of the Yangzi and Mekong Rivers in order to facilitate trade with Tibet in tea, horses, and salt.",1
P000194,P000194_S001,The trade route passed through Sichuan and crossed Shangri-La County in Yunnan.,1
P000194,P000194_S002,"Wang and Nyima assert that this ""tribute-related trade"" of the Ming exchanging Chinese tea for Tibetan horses—while granting Tibetan envoys and Tibetan merchants explicit permission to trade with Han Chinese merchants—""furthered the rule of the Ming dynasty court over Tibet"".",0
P000194,P000194_S003,Rossabi and Sperling note that this trade in Tibetan horses for Chinese tea existed long before the Ming.,0
P000194,P000194_S004,"Peter C. Perdue says that Wang Anshi (1021–1086), realizing that China could not produce enough militarily capable steeds, had also aimed to obtain horses from Inner Asia in exchange for Chinese tea.",0
P000194,P000194_S005,The Chinese needed horses not only for cavalry but also as draft animals for the army's supply wagons.,0
P000194,P000194_S006,The Tibetans required Chinese tea not only as a common beverage but also as a religious ceremonial supplement.,0
P000194,P000194_S007,"The Ming government imposed a monopoly on tea production and attempted to regulate this trade with state-supervised markets, but these collapsed in 1449 due to military failures and internal ecological and commercial pressures on the tea-producing regions.",0
P000195,P000195_S000,Van Praag states that the Ming court established diplomatic delegations with Tibet merely to secure urgently needed horses.,1
P000195,P000195_S001,"Wang and Nyima argue that these were not diplomatic delegations at all, that Tibetan areas were ruled by the Ming since Tibetan leaders were granted positions as Ming officials, that horses were collected from Tibet as a mandatory ""corvée"" tax, and therefore Tibetans were ""undertaking domestic affairs, not foreign diplomacy"".",1
P000195,P000195_S002,Sperling writes that the Ming simultaneously bought horses in the Kham region while fighting Tibetan tribes in Amdo and receiving Tibetan embassies in Nanjing.,0
P000195,P000195_S003,"He also argues that the embassies of Tibetan lamas visiting the Ming court were for the most part efforts to promote commercial transactions between the lamas' large, wealthy entourage and Ming Chinese merchants and officials.",0
P000195,P000195_S004,"Kolmaš writes that while the Ming maintained a laissez-faire policy towards Tibet and limited the numbers of the Tibetan retinues, the Tibetans sought to maintain a tributary relationship with the Ming because imperial patronage provided them with wealth and power.",0
P000195,P000195_S005,Laird writes that Tibetans eagerly sought Ming court invitations since the gifts the Tibetans received for bringing tribute were much greater in value than the latter.,0
P000195,P000195_S006,"As for the Yongle Emperor's gifts to his Tibetan and Nepalese vassals such as silver wares, Buddha relics, utensils for Buddhist temples and religious ceremonies, and gowns and robes for monks, Tsai writes ""in his effort to draw neighboring states to the Ming orbit so that he could bask in glory, the Yongle Emperor was quite willing to pay a small price"".",0
P000195,P000195_S007,"The Information Office of the State Council of the PRC lists the Tibetan tribute items as oxen, horses, camels, sheep, fur products, medical herbs, Tibetan incenses, thangkas (painted scrolls), and handicrafts; while the Ming awarded Tibetan tribute-bearers an equal value of gold, silver, satin and brocade, bolts of cloth, grains, and tea leaves.",0
P000195,P000195_S008,Silk workshops during the Ming also catered specifically to the Tibetan market with silk clothes and furnishings featuring Tibetan Buddhist iconography.,1
P000196,P000196_S000,"While the Ming dynasty traded horses with Tibet, it upheld a policy of outlawing border markets in the north, which Laird sees as an effort to punish the Mongols for their raids and to ""drive them from the frontiers of China.""",1
P000196,P000196_S001,"However, after Altan Khan (1507–1582)—leader of the Tümed Mongols who overthrew the Oirat Mongol confederation's hegemony over the steppes—made peace with the Ming dynasty in 1571, he persuaded the Ming to reopen their border markets in 1573.",1
P000196,P000196_S002,"This provided the Chinese with a new supply of horses that the Mongols had in excess; it was also a relief to the Ming, since they were unable to stop the Mongols from periodic raiding.",0
P000196,P000196_S003,"Laird says that despite the fact that later Mongols believed Altan forced the Ming to view him as an equal, Chinese historians argue that he was simply a loyal Chinese citizen.",0
P000196,P000196_S004,"By 1578, Altan Khan formed a formidable Mongol-Tibetan alliance with the Gelug that the Ming viewed from afar without intervention.",0
P000197,P000197_S000,"Patricia Ebrey writes that Tibet, like Joseon Korea and other neighboring states to the Ming, settled for its tributary status while there were no troops or governors of Ming China stationed in its territory.",0
P000197,P000197_S001,"Laird writes that ""after the Mongol troops left Tibet, no Ming troops replaced them.""",0
P000197,P000197_S002,"Wang and Nyima state that, despite the fact that the Ming refrained from sending troops to subdue Tibet and refrained from garrisoning Ming troops there, these measures were unnecessary so long as the Ming court upheld close ties with Tibetan vassals and their forces.",0
P000197,P000197_S003,"However, there were instances in the 14th century when the Hongwu Emperor did use military force to quell unrest in Tibet.",1
P000197,P000197_S004,"John D. Langlois writes that there was unrest in Tibet and western Sichuan, which the Marquis Mu Ying (沐英) was commissioned to quell in November 1378 after he established a Taozhou garrison in Gansu.",1
P000197,P000197_S005,"Langlois notes that by October 1379, Mu Ying had allegedly captured 30,000 Tibetan prisoners and 200,000 domesticated animals.",1
P000197,P000197_S006,"Yet invasion went both ways; the Ming general Qu Neng, under the command of Lan Yu, was ordered to repel a Tibetan assault into Sichuan in 1390.",1
P000198,P000198_S000,"Discussions of strategy in the mid Ming dynasty focused primarily on recovery of the Ordos region, which the Mongols used as a rallying base to stage raids into Ming China.",1
P000198,P000198_S001,"Norbu states that the Ming dynasty, preoccupied with the Mongol threat to the north, could not spare additional armed forces to enforce or back up their claim of sovereignty over Tibet; instead, they relied on ""Confucian instruments of tribute relations"" of heaping unlimited number of titles and gifts on Tibetan lamas through acts of diplomacy.",0
P000198,P000198_S002,"Sperling states that the delicate relationship between the Ming and Tibet was ""the last time a united China had to deal with an independent Tibet,"" that there was a potential for armed conflict at their borders, and that the ultimate goal of Ming foreign policy with Tibet was not subjugation but ""avoidance of any kind of Tibetan threat.""",0
P000198,P000198_S003,"P. Christiaan Klieger argues that the Ming court's patronage of high Tibetan lamas ""was designed to help stabilize border regions and protect trade routes.""",1
P000199,P000199_S000,"Historians Luciano Petech and Sato Hisashi argue that the Ming upheld a ""divide-and-rule"" policy towards a weak and politically fragmented Tibet after the Sakya regime had fallen.",1
P000199,P000199_S001,"Chan writes that this was perhaps the calculated strategy of the Yongle Emperor, as exclusive patronage to one Tibetan sect would have given it too much regional power.",0
P000199,P000199_S002,Sperling finds no textual evidence in either Chinese or Tibetan sources to support this thesis of Petech and Hisashi.,0
P000199,P000199_S003,"Norbu asserts that their thesis is largely based on the list of Ming titles conferred on Tibetan lamas rather than ""comparative analysis of developments in China and Tibet.""",0
P000199,P000199_S004,"Rossabi states that this theory ""attributes too much influence to the Chinese,"" pointing out that Tibet was already politically divided when the Ming dynasty began.",0
P000199,P000199_S005,"Rossabi also discounts the ""divide-and-rule"" theory on the grounds of the Yongle Emperor's failed attempt to build a strong relationship with the fifth Karmapa—one which he hoped would parallel Kublai Khan's earlier relationship with the Sakya Phagpa lama.",1
P000199,P000199_S006,"Instead, the Yongle Emperor followed the Karmapa's advice of giving patronage to many different Tibetan lamas.",1
P000200,P000200_S000,The Association for Asian Studies states that there is no known written evidence to suggest that later leaders of the Gelug—Gendün Drup (1391–1474) and Gendün Gyatso (1475–1571)—had any contacts with Ming China.,0
P000200,P000200_S001,"These two religious leaders were preoccupied with an overriding concern for dealing with the powerful secular Rinpungpa princes, who were patrons and protectors of the Karma Kargyu lamas.",0
P000200,P000200_S002,"The Rinpungpa leaders were relatives of the Phagmodrupa, yet their authority shifted over time from simple governors to rulers in their own right over large areas of Ü-Tsang.",1
P000200,P000200_S003,"The prince of Rinbung occupied Lhasa in 1498 and excluded the Gelug from attending New Years ceremonies and prayers, the most important event in the Gelug.",1
P000200,P000200_S004,"While the task of New Years prayers in Lhasa was granted to the Karmapa and others, Gendün Gyatso traveled in exile looking for allies.",0
P000200,P000200_S005,"However, it was not until 1518 that the secular Phagmodru ruler captured Lhasa from the Rinbung, and thereafter the Gelug was given rights to conduct the New Years prayer.",1
P000200,P000200_S006,"When the Drikung Kagyu abbot of Drigung Monastery threatened Lhasa in 1537, Gendün Gyatso was forced to abandon the Drepung Monastery, although he eventually returned.",0
P000201,P000201_S000,"The Zhengde Emperor (r. 1505–1521), who enjoyed the company of lamas at court despite protests from the censorate, had heard tales of a ""living Buddha"" which he desired to host at the Ming capital; this was none other than the Rinpung-supported Mikyö Dorje, 8th Karmapa Lama then occupying Lhasa.",1
P000201,P000201_S001,"Zhengde's top advisors made every attempt to dissuade him from inviting this lama to court, arguing that Tibetan Buddhism was wildly heterodox and unorthodox.",0
P000201,P000201_S002,"Despite protests by the Grand Secretary Liang Chu, in 1515 the Zhengde Emperor sent his eunuch official Liu Yun of the Palace Chancellery on a mission to invite this Karmapa to Beijing.",0
P000201,P000201_S003,"Liu commanded a fleet of hundreds of ships requisitioned along the Yangtze, consuming 2,835 g (100 oz) of silver a day in food expenses while stationed for a year in Chengdu of Sichuan.",0
P000201,P000201_S004,"After procurring necessary gifts for the mission, he departed with a cavalry force of about 1,000 troops.",0
P000201,P000201_S005,"When the request was delivered, the Karmapa lama refused to leave Tibet despite the Ming force brought to coerce him.",0
P000201,P000201_S006,"The Karmapa launched a surprise ambush on Liu Yun's camp, seizing all the goods and valuables while killing or wounding half of Liu Yun's entire escort.",0
P000201,P000201_S007,"After this fiasco, Liu fled for his life, but only returned to Chengdu several years later to find that the Zhengde Emperor had died.",0
P000202,P000202_S000,"Elliot Sperling, a specialist of Indian studies and the director of the Tibetan Studies program at Indiana University’s Department of Central Eurasia Studies, writes that ""the idea that Tibet became part of China in the 13th century is a very recent construction.""",1
P000202,P000202_S001,He writes that Chinese writers of the early 20th century were of the view that Tibet was not annexed by China until the Manchu Qing dynasty invasion during the 18th century.,1
P000202,P000202_S002,"He also states that Chinese writers of the early 20th century described Tibet as a feudal dependency of China, not an integral part of it.",0
P000202,P000202_S003,"Sperling states that this is because ""Tibet was ruled as such, within the empires of the Mongols and the Manchus"" and also that ""China's intervening Ming dynasty ... had no control over Tibet.""",1
P000202,P000202_S004,He writes that the Ming relationship with Tibet is problematic for China’s insistence of its unbroken sovereignty over Tibet since the 13th century.,0
P000202,P000202_S005,"As for the Tibetan view that Tibet was never subject to the rule of the Yuan or Qing emperors of China, Sperling also discounts this by stating that Tibet was ""subject to rules, laws and decisions made by the Yuan and Qing rulers"" and that even Tibetans described themselves as subjects of these emperors.",0
P000203,P000203_S000,"Josef Kolmaš, a sinologist, Tibetologist, and Professor of Oriental Studies at the Academy of Sciences of the Czech Republic, writes that it was during the Qing dynasty ""that developments took place on the basis of which Tibet came to be considered an organic part of China, both practically and theoretically subject to the Chinese central government.""",1
P000203,P000203_S001,Yet he states that this was a radical change in regards to all previous eras of Sino-Tibetan relations.,0
P000204,P000204_S000,"P. Christiaan Klieger, an anthropologist and scholar of the California Academy of Sciences in San Francisco, writes that the vice royalty of the Sakya regime installed by the Mongols established a patron and priest relationship between Tibetans and Mongol converts to Tibetan Buddhism.",1
P000204,P000204_S001,"According to him, the Tibetan lamas and Mongol khans upheld a ""mutual role of religious prelate and secular patron,"" respectively.",1
P000204,P000204_S002,"He adds that ""Although agreements were made between Tibetan leaders and Mongol khans, Ming and Qing emperors, it was the Republic of China and its Communist successors that assumed the former imperial tributaries and subject states as integral parts of the Chinese nation-state.""",1
P000205,P000205_S000,"China Daily, a CCP-controlled news organization since 1981, states in a 2008 article that although there were dynastic changes after Tibet was incorporated into the territory of Yuan dynasty's China in the 13th century, ""Tibet has remained under the jurisdiction of the central government of China.""",1
P000205,P000205_S001,"It also states that the Ming dynasty ""inherited the right to rule Tibet"" from the Yuan dynasty, and repeats the claims in the Mingshi about the Ming establishing two itinerant high commands over Tibet.",1
P000205,P000205_S002,"China Daily states that the Ming handled Tibet's civil administration, appointed all leading officials of these administrative organs, and punished Tibetans who broke the law.",0
P000205,P000205_S003,"The party-controlled People's Daily, the state-controlled Xinhua News Agency, and the state-controlled national television network China Central Television posted the same article that China Daily had, the only difference being their headlines and some additional text.",0
P000206,P000206_S000,"During the reign of the Jiajing Emperor (r. 1521–1567), the native Chinese ideology of Daoism was fully sponsored at the Ming court, while Tibetan Vajrayana and even Chinese Buddhism were ignored or suppressed.",1
P000206,P000206_S001,Even the History of Ming states that the Tibetan lamas discontinued their trips to Ming China and its court at this point.,1
P000206,P000206_S002,"Grand Secretary Yang Tinghe under Jiajing was determined to break the eunuch influence at court which typified the Zhengde era, an example being the costly escort of the eunuch Liu Yun as described above in his failed mission to Tibet.",1
P000206,P000206_S003,"The court eunuchs were in favor of expanding and building new commercial ties with foreign countries such as Portugal, which Zhengde deemed permissible since he had an affinity for foreign and exotic people.",0
P000207,P000207_S000,"With the death of Zhengde and ascension of Jiajing, the politics at court shifted in favor of the Neo-Confucian establishment which not only rejected the Portuguese embassy of Fernão Pires de Andrade (d. 1523), but had a predisposed animosity towards Tibetan Buddhism and lamas.",1
P000207,P000207_S001,"Evelyn S. Rawski, a professor in the Department of History of the University of Pittsburgh, writes that the Ming's unique relationship with Tibetan prelates essentially ended with Jiajing's reign while Ming influence in the Amdo region was supplanted by the Mongols.",0
P000208,P000208_S000,"Meanwhile, the Tumed Mongols began moving into the Kokonor region (modern Qinghai), raiding the Ming Chinese frontier and even as far as the suburbs of Beijing under Altan Khan (1507–1582).",1
P000208,P000208_S001,Klieger writes that Altan Khan's presence in the west effectively reduced Ming influence and contact with Tibet.,0
P000208,P000208_S002,"After Altan Khan made peace with the Ming dynasty in 1571, he invited the third hierarch of the Gelug—Sönam Gyatso (1543–1588)—to meet him in Amdo (modern Qinghai) in 1578, where he accidentally bestowed him and his two predecessors with the title of Dalai Lama—""Ocean Teacher"".",1
P000208,P000208_S003,"The full title was ""Dalai Lama Vajradhara"", ""Vajradhara"" meaning ""Holder of the Thunderbolt"" in Sanskrit.",0
P000208,P000208_S004,"Victoria Huckenpahler notes that Vajradhara is considered by Buddhists to be the primordial Buddha of limitless and all-pervasive beneficial qualities, a being that ""represents the ultimate aspect of enlightenment.""",0
P000208,P000208_S005,"Goldstein writes that Sönam Gyatso also enhanced Altan Khan's standing by granting him the title ""king of religion, majestic purity"".",0
P000208,P000208_S006,"Rawski writes that the Dalai Lama officially recognized Altan Khan as the ""Protector of the Faith"".",0
P000209,P000209_S000,"Laird writes that Altan Khan abolished the native Mongol practices of shamanism and blood sacrifice, while the Mongol princes and subjects were coerced by Altan to convert to Gelug Buddhism—or face execution if they persisted in their shamanistic ways.",1
P000209,P000209_S001,"Committed to their religious leader, Mongol princes began requesting the Dalai Lama to bestow titles on them, which demonstrated ""the unique fusion of religious and political power"" wielded by the Dalai Lama, as Laird writes.",1
P000209,P000209_S002,Kolmaš states that the spiritual and secular Mongol-Tibetan alliance of the 13th century was renewed by this alliance constructed by Altan Khan and Sönam Gyatso.,0
P000209,P000209_S003,"Van Praag writes that this restored the original Mongol patronage of a Tibetan lama and ""to this day, Mongolians are among the most devout followers of the Gelugpa and the Dalai Lama.""",0
P000209,P000209_S004,"Angela F. Howard writes that this unique relationship not only provided the Dalai Lama and Panchen Lama with religious and political authority in Tibet, but that Altan Khan gained ""enormous power among the entire Mongol population.""",0
P000210,P000210_S000,"Rawski writes that Altan Khan's conversion to the Gelug ""can be interpreted as an attempt to expand his authority in his conflict with his nominal superior, Tümen Khan.""",1
P000210,P000210_S001,"To further cement the Mongol-Tibetan alliance, the great-grandson of Altan Khan—the 4th Dalai Lama (1589–1616)—was made the fourth Dalai Lama.",1
P000210,P000210_S002,"In 1642, the 5th Dalai Lama (1617–1682) became the first to wield effective political control over Tibet.",1
P000211,P000211_S000,"Sonam Gyatso, after being granted the grandiose title by Altan Khan, departed for Tibet.",1
P000211,P000211_S001,"Before he left, he sent a letter and gifts to the Ming Chinese official Zhang Juzheng (1525–1582), which arrived on March 12, 1579.",1
P000211,P000211_S002,"Sometime in August or September of that year, Sonam Gyatso's representative stationed with Altan Khan received a return letter and gift from the Wanli Emperor (r. 1572–1620), who also conferred upon Sonam Gyatso a title; this was the first official contact between a Dalai Lama and a government of China.",0
P000211,P000211_S003,"However, Laird states that when Wanli invited him to Beijing, the Dalai Lama declined the offer due to a prior commitment, even though he was only 400 km (250 mi) from Beijing.",0
P000211,P000211_S004,"Laird adds that ""the power of the Ming emperor did not reach very far at the time.""",0
P000211,P000211_S005,"Although not recorded in any official Chinese records, Sonam Gyatso's biography states that Wanli again conferred titles on Sonam Gyatso in 1588, and invited him to Beijing for a second time, but Sonam Gyatso was unable to visit China as he died the same year in Mongolia working with Altan Khan's son to further the spread of Buddhism.",1
P000212,P000212_S000,"Of the third Dalai Lama, China Daily states that the ""Ming dynasty showed him special favor by allowing him to pay tribute.""",1
P000212,P000212_S001,China Daily then says that Sonam Gyatso was granted the title Dorjichang or Vajradhara Dalai Lama in 1587 [sic!,1
P000212,P000212_S002,"], but China Daily does not mention who granted him the title.",0
P000212,P000212_S003,"Without mentioning the role of the Mongols, China Daily states that it was the successive Qing dynasty which established the title of Dalai Lama and his power in Tibet: ""In 1653, the Qing emperor granted an honorific title to the fifth Dalai Lama and then did the same for the fifth Panchen Lama in 1713, officially establishing the titles of the Dalai Lama and the Panchen Erdeni, and their political and religious status in Tibet.""",1
P000213,P000213_S000,"Chen states that the fourth Dalai Lama Yonten Gyatso was granted the title ""Master of Vajradhara"" and an official seal by the Wanli Emperor in 1616.",1
P000213,P000213_S001,"This was noted in the Biography of the Fourth Dalai Lama, which stated that one Soinam Lozui delivered the seal of the Emperor to the Dalai Lama.",0
P000213,P000213_S002,"The Wanli Emperor had invited Yonten Gyatso to Beijing in 1616, but just like his predecessor he died before being able to make the journey.",1
P000214,P000214_S000,"Kolmaš writes that, as the Mongol presence in Tibet increased, culminating in the conquest of Tibet by a Mongol leader in 1642, the Ming emperors ""viewed with apparent unconcern these developments in Tibet.""",1
P000214,P000214_S001,"He adds that the Ming court's lack of concern for Tibet was one of the reasons why the Mongols pounced on the chance to reclaim their old vassal of Tibet and ""fill once more the political vacuum in that country.""",1
P000214,P000214_S002,"On the mass Mongol conversion to Tibetan Buddhism under Altan Khan, Laird writes that ""the Chinese watched these developments with interest, though few Chinese ever became devout Tibetan Buddhists.""",0
P000215,P000215_S000,"In 1565, the powerful Rinbung princes were overthrown by one of their own ministers, Karma Tseten who styled himself as the Tsangpa, ""the one of Tsang"", and established his base of power at Shigatse.",1
P000215,P000215_S001,"The second successor of this first Tsang king, Karma Phuntsok Namgyal, took control of the whole of Central Tibet (Ü-Tsang), reigning from 1611–1621.",1
P000215,P000215_S002,"Despite this, the leaders of Lhasa still claimed their allegiance to the Phagmodru as well as the Gelug, while the Ü-Tsang king allied with the Karmapa.",1
P000215,P000215_S003,Tensions rose between the nationalistic Ü-Tsang ruler and the Mongols who safeguarded their Mongol Dalai Lama in Lhasa.,0
P000215,P000215_S004,"The fourth Dalai Lama refused to give an audience to the Ü-Tsang king, which sparked a conflict as the latter began assaulting Gelug monasteries.",1
P000215,P000215_S005,"Chen writes of the speculation over the fourth Dalai Lama's mysterious death and the plot of the Ü-Tsang king to have him murdered for ""cursing"" him with illness, although Chen writes that the murder was most likely the result of a feudal power struggle.",0
P000215,P000215_S006,"In 1618, only two years after Yonten Gyatso died, the Gelug and the Karma Kargyu went to war, the Karma Kargyu supported by the secular Ü-Tsang king.",0
P000215,P000215_S007,"The Ü-Tsang ruler had a large number of Gelugpa lamas killed, occupied their monasteries at Drepung and Sera, and outlawed any attempts to find another Dalai Lama.",0
P000215,P000215_S008,"In 1621, the Ü-Tsang king died and was succeeded by his young son Karma Tenkyong, an event which stymied the war effort as the latter accepted the six-year-old Lozang Gyatso as the new Dalai Lama.",0
P000215,P000215_S009,"Despite the new Dalai Lama's diplomatic efforts to maintain friendly relations with the new Ü-Tsang ruler, Sonam Rapten (1595–1657), the Dalai Lama's chief steward and treasurer at Drepung, made efforts to overthrow the Ü-Tsang king, which led to another conflict.",0
P000215,P000215_S010,"In 1633, the Gelugpas and several thousand Mongol adherents defeated the Ü-Tsang king's troops near Lhasa before a peaceful negotiation was settled.",0
P000215,P000215_S011,"Goldstein writes that in this the ""Mongols were again playing a significant role in Tibetan affairs, this time as the military arm of the Dalai Lama.""",0
P000216,P000216_S000,"When an ally of the Ü-Tsang ruler threatened destruction of the Gelugpas again, the fifth Dalai Lama Lozang Gyatso pleaded for help from the Mongol prince Güshi Khan (1582–1655), leader of the Khoshut (Qoshot) tribe of the Oirat Mongols, who was then on a pilgrimage to Lhasa.",1
P000216,P000216_S001,"Güshi Khan accepted his role as protector, and from 1637–1640 he not only defeated the Gelugpas' enemies in the Amdo and Kham regions, but also resettled his entire tribe into Amdo.",1
P000216,P000216_S002,"Sonam Chöpel urged Güshi Khan to assault the Ü-Tsang king's homebase of Shigatse, which Güshi Khan agreed upon, enlisting the aid of Gelug monks and supporters.",0
P000216,P000216_S003,"In 1642, after a year's siege of Shigatse, the Ü-Tsang forces surrendered.",1
P000216,P000216_S004,"Güshi Khan then captured and summarily executed Karma Tenkyong, the ruler of Ü-Tsang, King of Tibet.",0
P000217,P000217_S000,"Soon after the victory in Ü-Tsang, Güshi Khan organized a welcoming ceremony for Lozang Gyatso once he arrived a day's ride from Shigatse, presenting his conquest of Tibet as a gift to the Dalai Lama.",1
P000217,P000217_S001,"In a second ceremony held within the main hall of the Shigatse fortress, Güshi Khan enthroned the Dalai Lama as the ruler of Tibet, but conferred the actual governing authority to the regent Sonam Chöpel.",1
P000217,P000217_S002,"Although Güshi Khan had granted the Dalai Lama ""supreme authority"" as Goldstein writes, the title of 'King of Tibet' was conferred upon Güshi Khan, spending his summers in pastures north of Lhasa and occupying Lhasa each winter.",0
P000217,P000217_S003,"Van Praag writes that at this point Güshi Khan maintained control over the armed forces, but accepted his inferior status towards the Dalai Lama.",0
P000217,P000217_S004,Rawski writes that the Dalai Lama shared power with his regent and Güshi Khan during his early secular and religious reign.,0
P000217,P000217_S005,"However, Rawski states that he eventually ""expanded his own authority by presenting himself as Avalokiteśvara through the performance of rituals,"" by building the Potala Palace and other structures on traditional religious sites, and by emphasizing lineage reincarnation through written biographies.",0
P000217,P000217_S006,"Goldstein states that the government of Güshi Khan and the Dalai Lama persecuted the Karma Kagyu sect, confiscated their wealth and property, and even converted their monasteries into Gelug monasteries.",0
P000217,P000217_S007,Rawski writes that this Mongol patronage allowed the Gelugpas to dominate the rival religious sects in Tibet.,0
P000218,P000218_S000,"Meanwhile, the Chinese Ming dynasty fell to the rebellion of Li Zicheng (1606–1645) in 1644, yet his short-lived Shun dynasty was crushed by the Manchu invasion and the Han Chinese general Wu Sangui (1612–1678).",1
P000218,P000218_S001,"China Daily states that when the following Qing dynasty replaced the Ming dynasty, it merely ""strengthened administration of Tibet.""",0
P000218,P000218_S002,"However, Kolmaš states that the Dalai Lama was very observant of what was going on in China and accepted a Manchu invitation in 1640 to send envoys to their capital at Mukden in 1642, before the Ming collapsed.",1
P000218,P000218_S003,"Dawa Norbu, William Rockhill, and George N. Patterson write that when the Shunzhi Emperor (r. 1644–1661) of the subsequent Qing dynasty invited the fifth Dalai Lama Lozang Gyatso to Beijing in 1652, Shunzhi treated the Dalai Lama as an independent sovereign of Tibet.",1
P000218,P000218_S004,Patterson writes that this was an effort of Shunzhi to secure an alliance with Tibet that would ultimately lead to the establishment of Manchu rule over Mongolia.,0
P000218,P000218_S005,"In this meeting with the Qing emperor, Goldstein asserts that the Dalai Lama was not someone to be trifled with due to his alliance with Mongol tribes, some of which were declared enemies of the Qing.",0
P000218,P000218_S006,"Van Praag states that Tibet and the Dalai Lama's power was recognized by the ""Manchu Emperor, the Mongolian Khans and Princes, and the rulers of Ladakh, Nepal, India, Bhutan, and Sikkim.""",0
P000219,P000219_S000,"When the Dzungar Mongols attempted to spread their territory from what is now Xinjiang into Tibet, the Kangxi Emperor (r. 1661–1722) responded to Tibetan pleas for aid with his own expedition to Tibet, occupying Lhasa in 1720.",1
P000219,P000219_S001,"By 1751, during the reign of the Qianlong Emperor (r. 1735–1796), a protectorate and permanent Qing dynasty garrison was established in Tibet.",1
P000219,P000219_S002,"As of 1751, Albert Kolb writes that ""Chinese claims to suzerainty over Tibet date from this time.""",0
P000220,P000220_S000,The iPod is a line of portable media players and multi-purpose pocket computers designed and marketed by Apple Inc.,1
P000220,P000220_S001,"The first line was released on October 23, 2001, about 8½ months after iTunes (Macintosh version) was released.",1
P000220,P000220_S002,"The most recent iPod redesigns were announced on July 15, 2015.",1
P000220,P000220_S003,"There are three current versions of the iPod: the ultra-compact iPod Shuffle, the compact iPod Nano and the touchscreen iPod Touch.",1
P000221,P000221_S000,"Like other digital music players, iPods can serve as external data storage devices.",1
