para_id,sent_id,sentence,label
P002656,P002656_S001,This element is found in great abundance in stars and gas giant planets.,0
P002656,P002656_S002,Molecular clouds of H2 are associated with star formation.,0
P002656,P002656_S003,Hydrogen plays a vital role in powering stars through the proton-proton reaction and the CNO cycle nuclear fusion.,1
P002657,P002657_S000,"Throughout the universe, hydrogen is mostly found in the atomic and plasma states whose properties are quite different from molecular hydrogen.",0
P002657,P002657_S001,"As a plasma, hydrogen's electron and proton are not bound together, resulting in very high electrical conductivity and high emissivity (producing the light from the Sun and other stars).",1
P002657,P002657_S002,The charged particles are highly influenced by magnetic and electric fields.,0
P002657,P002657_S003,"For example, in the solar wind they interact with the Earth's magnetosphere giving rise to Birkeland currents and the aurora.",0
P002657,P002657_S004,Hydrogen is found in the neutral atomic state in the interstellar medium.,0
P002657,P002657_S005,The large amount of neutral hydrogen found in the damped Lyman-alpha systems is thought to dominate the cosmological baryonic density of the Universe up to redshift z=4.,0
P002658,P002658_S000,"Under ordinary conditions on Earth, elemental hydrogen exists as the diatomic gas, H2.",0
P002658,P002658_S001,"However, hydrogen gas is very rare in the Earth's atmosphere (1 ppm by volume) because of its light weight, which enables it to escape from Earth's gravity more easily than heavier gases.",1
P002658,P002658_S002,"However, hydrogen is the third most abundant element on the Earth's surface, mostly in the form of chemical compounds such as hydrocarbons and water.",0
P002658,P002658_S003,"Hydrogen gas is produced by some bacteria and algae and is a natural component of flatus, as is methane, itself a hydrogen source of increasing importance.",0
P002659,P002659_S000,"A molecular form called protonated molecular hydrogen (H+
3) is found in the interstellar medium, where it is generated by ionization of molecular hydrogen from cosmic rays.",1
P002659,P002659_S001,This charged ion has also been observed in the upper atmosphere of the planet Jupiter.,0
P002659,P002659_S002,The ion is relatively stable in the environment of outer space due to the low temperature and density.,0
P002659,P002659_S003,"H+
3 is one of the most abundant ions in the Universe, and it plays a notable role in the chemistry of the interstellar medium.",0
P002659,P002659_S004,Neutral triatomic hydrogen H3 can only exist in an excited form and is unstable.,0
P002659,P002659_S005,"By contrast, the positive hydrogen molecular ion (H+
2) is a rare molecule in the universe.",0
P002660,P002660_S000,"H
2 is produced in chemistry and biology laboratories, often as a by-product of other reactions; in industry for the hydrogenation of unsaturated substrates; and in nature as a means of expelling reducing equivalents in biochemical reactions.",1
P002661,P002661_S000,The electrolysis of water is a simple method of producing hydrogen.,1
P002661,P002661_S001,"A low voltage current is run through the water, and gaseous oxygen forms at the anode while gaseous hydrogen forms at the cathode.",0
P002661,P002661_S002,Typically the cathode is made from platinum or another inert metal when producing hydrogen for storage.,0
P002661,P002661_S003,"If, however, the gas is to be burnt on site, oxygen is desirable to assist the combustion, and so both electrodes would be made from inert metals.",0
P002661,P002661_S004,"(Iron, for instance, would oxidize, and thus decrease the amount of oxygen given off.)",0
P002661,P002661_S005,The theoretical maximum efficiency (electricity used vs. energetic value of hydrogen produced) is in the range 80–94%.,0
P002662,P002662_S000,An alloy of aluminium and gallium in pellet form added to water can be used to generate hydrogen.,1
P002662,P002662_S001,"The process also produces alumina, but the expensive gallium, which prevents the formation of an oxide skin on the pellets, can be re-used.",0
P002662,P002662_S002,"This has important potential implications for a hydrogen economy, as hydrogen can be produced on-site and does not need to be transported.",0
P002663,P002663_S000,"Hydrogen can be prepared in several different ways, but economically the most important processes involve removal of hydrogen from hydrocarbons.",1
P002663,P002663_S001,Commercial bulk hydrogen is usually produced by the steam reforming of natural gas.,0
P002663,P002663_S002,"At high temperatures (1000–1400 K, 700–1100 °C or 1300–2000 °F), steam (water vapor) reacts with methane to yield carbon monoxide and H
2.",0
P002664,P002664_S000,"This reaction is favored at low pressures but is nonetheless conducted at high pressures (2.0  MPa, 20 atm or 600 inHg).",1
P002664,P002664_S001,"This is because high-pressure H
2 is the most marketable product and Pressure Swing Adsorption (PSA) purification systems work better at higher pressures.",1
P002664,P002664_S002,"The product mixture is known as ""synthesis gas"" because it is often used directly for the production of methanol and related compounds.",0
P002664,P002664_S003,Hydrocarbons other than methane can be used to produce synthesis gas with varying product ratios.,0
P002664,P002664_S004,One of the many complications to this highly optimized technology is the formation of coke or carbon:,0
P002665,P002665_S000,"Consequently, steam reforming typically employs an excess of H
2O.",0
P002665,P002665_S001,"Additional hydrogen can be recovered from the steam by use of carbon monoxide through the water gas shift reaction, especially with an iron oxide catalyst.",1
P002665,P002665_S002,This reaction is also a common industrial source of carbon dioxide:,0
P002666,P002666_S000,"Hydrogen is sometimes produced and consumed in the same industrial process, without being separated.",0
P002666,P002666_S001,"In the Haber process for the production of ammonia, hydrogen is generated from natural gas.",1
P002666,P002666_S002,Electrolysis of brine to yield chlorine also produces hydrogen as a co-product.,1
P002667,P002667_S000,"There are more than 200 thermochemical cycles which can be used for water splitting, around a dozen of these cycles such as the iron oxide cycle, cerium(IV) oxide–cerium(III) oxide cycle, zinc zinc-oxide cycle, sulfur-iodine cycle, copper-chlorine cycle and hybrid sulfur cycle are under research and in testing phase to produce hydrogen and oxygen from water and heat without using electricity.",1
P002667,P002667_S001,"A number of laboratories (including in France, Germany, Greece, Japan, and the USA) are developing thermochemical methods to produce hydrogen from solar energy and water.",1
P002668,P002668_S000,"Under anaerobic conditions, iron and steel alloys are slowly oxidized by the protons of water concomitantly reduced in molecular hydrogen (H
2).",1
P002668,P002668_S001,The anaerobic corrosion of iron leads first to the formation of ferrous hydroxide (green rust) and can be described by the following reaction:,1
P002669,P002669_S000,"In its turn, under anaerobic conditions, the ferrous hydroxide (Fe(OH)
2 ) can be oxidized by the protons of water to form magnetite and molecular hydrogen.",1
P002669,P002669_S001,This process is described by the Schikorr reaction:,1
P002670,P002670_S000,"In the absence of atmospheric oxygen (O
2), in deep geological conditions prevailing far away from Earth atmosphere, hydrogen (H
2) is produced during the process of serpentinization by the anaerobic oxidation by the water protons (H+) of the ferrous (Fe2+) silicate present in the crystal lattice of the fayalite (Fe
2SiO
4, the olivine iron-endmember).",1
P002670,P002670_S001,"The corresponding reaction leading to the formation of magnetite (Fe
3O
4), quartz (SiO
2) and hydrogen (H
2) is the following:",1
P002671,P002671_S000,"From all the fault gases formed in power transformers, hydrogen is the most common and is generated under most fault conditions; thus, formation of hydrogen is an early indication of serious problems in the transformer's life cycle.",1
P002672,P002672_S000,"Large quantities of H
2 are needed in the petroleum and chemical industries.",0
P002672,P002672_S001,"The largest application of H
2 is for the processing (""upgrading"") of fossil fuels, and in the production of ammonia.",0
P002672,P002672_S002,"The key consumers of H
2 in the petrochemical plant include hydrodealkylation, hydrodesulfurization, and hydrocracking.",0
P002672,P002672_S003,"H
2 has several other important uses.",0
P002672,P002672_S004,"H
2 is used as a hydrogenating agent, particularly in increasing the level of saturation of unsaturated fats and oils (found in items such as margarine), and in the production of methanol.",0
P002672,P002672_S005,It is similarly the source of hydrogen in the manufacture of hydrochloric acid.,0
P002672,P002672_S006,"H
2 is also used as a reducing agent of metallic ores.",0
P002673,P002673_S000,Hydrogen is highly soluble in many rare earth and transition metals and is soluble in both nanocrystalline and amorphous metals.,0
P002673,P002673_S001,Hydrogen solubility in metals is influenced by local distortions or impurities in the crystal lattice.,0
P002673,P002673_S002,"These properties may be useful when hydrogen is purified by passage through hot palladium disks, but the gas's high solubility is a metallurgical problem, contributing to the embrittlement of many metals, complicating the design of pipelines and storage tanks.",1
P002674,P002674_S000,"Apart from its use as a reactant, H
2 has wide applications in physics and engineering.",0
P002674,P002674_S001,It is used as a shielding gas in welding methods such as atomic hydrogen welding.,0
P002674,P002674_S002,"H2 is used as the rotor coolant in electrical generators at power stations, because it has the highest thermal conductivity of any gas.",0
P002674,P002674_S003,"Liquid H2 is used in cryogenic research, including superconductivity studies.",0
P002674,P002674_S004,"Because H
2 is lighter than air, having a little more than 1⁄14 of the density of air, it was once widely used as a lifting gas in balloons and airships.",0
P002675,P002675_S000,"In more recent applications, hydrogen is used pure or mixed with nitrogen (sometimes called forming gas) as a tracer gas for minute leak detection.",1
P002675,P002675_S001,"Applications can be found in the automotive, chemical, power generation, aerospace, and telecommunications industries.",0
P002675,P002675_S002,Hydrogen is an authorized food additive (E 949) that allows food package leak testing among other anti-oxidizing properties.,1
P002676,P002676_S000,Hydrogen's rarer isotopes also each have specific applications.,0
P002676,P002676_S001,"Deuterium (hydrogen-2) is used in nuclear fission applications as a moderator to slow neutrons, and in nuclear fusion reactions.",1
P002676,P002676_S002,Deuterium compounds have applications in chemistry and biology in studies of reaction isotope effects.,0
P002676,P002676_S003,"Tritium (hydrogen-3), produced in nuclear reactors, is used in the production of hydrogen bombs, as an isotopic label in the biosciences, and as a radiation source in luminous paints.",1
P002677,P002677_S000,Hydrogen is commonly used in power stations as a coolant in generators due to a number of favorable properties that are a direct result of its light diatomic molecules.,1
P002677,P002677_S001,"These include low density, low viscosity, and the highest specific heat and thermal conductivity of all gases.",1
P002678,P002678_S000,"Hydrogen is not an energy resource, except in the hypothetical context of commercial nuclear fusion power plants using deuterium or tritium, a technology presently far from development.",1
P002678,P002678_S001,"The Sun's energy comes from nuclear fusion of hydrogen, but this process is difficult to achieve controllably on Earth.",1
P002678,P002678_S002,"Elemental hydrogen from solar, biological, or electrical sources require more energy to make it than is obtained by burning it, so in these cases hydrogen functions as an energy carrier, like a battery.",0
P002678,P002678_S003,"Hydrogen may be obtained from fossil sources (such as methane), but these sources are unsustainable.",0
P002679,P002679_S000,"The energy density per unit volume of both liquid hydrogen and compressed hydrogen gas at any practicable pressure is significantly less than that of traditional fuel sources, although the energy density per unit fuel mass is higher.",1
P002679,P002679_S001,"Nevertheless, elemental hydrogen has been widely discussed in the context of energy, as a possible future carrier of energy on an economy-wide scale.",0
P002679,P002679_S002,"For example, CO
2 sequestration followed by carbon capture and storage could be conducted at the point of H
2 production from fossil fuels.",0
P002679,P002679_S003,"Hydrogen used in transportation would burn relatively cleanly, with some NOx emissions, but without carbon emissions.",0
P002679,P002679_S004,"However, the infrastructure costs associated with full conversion to a hydrogen economy would be substantial.",0
P002679,P002679_S005,Fuel cells can convert hydrogen and oxygen directly to electricity more efficiently than internal combustion engines.,0
P002680,P002680_S000,"Hydrogen is employed to saturate broken (""dangling"") bonds of amorphous silicon and amorphous carbon that helps stabilizing material properties.",1
P002680,P002680_S001,"It is also a potential electron donor in various oxide materials, including ZnO, SnO2, CdO, MgO, ZrO2, HfO2, La2O3, Y2O3, TiO2, SrTiO3, LaAlO3, SiO2, Al2O3, ZrSiO4, HfSiO4, and SrZrO3.",1
P002681,P002681_S000,"H2 is a product of some types of anaerobic metabolism and is produced by several microorganisms, usually via reactions catalyzed by iron- or nickel-containing enzymes called hydrogenases.",1
P002681,P002681_S001,These enzymes catalyze the reversible redox reaction between H2 and its component two protons and two electrons.,0
P002681,P002681_S002,Creation of hydrogen gas occurs in the transfer of reducing equivalents produced during pyruvate fermentation to water.,0
P002681,P002681_S003,The natural cycle of hydrogen production and consumption by organisms is called the hydrogen cycle.,0
P002682,P002682_S000,"Water splitting, in which water is decomposed into its component protons, electrons, and oxygen, occurs in the light reactions in all photosynthetic organisms.",1
P002682,P002682_S001,"Some such organisms, including the alga Chlamydomonas reinhardtii and cyanobacteria, have evolved a second step in the dark reactions in which protons and electrons are reduced to form H2 gas by specialized hydrogenases in the chloroplast.",1
P002682,P002682_S002,Efforts have been undertaken to genetically modify cyanobacterial hydrogenases to efficiently synthesize H2 gas even in the presence of oxygen.,0
P002682,P002682_S003,Efforts have also been undertaken with genetically modified alga in a bioreactor.,0
P002683,P002683_S000,"Hydrogen poses a number of hazards to human safety, from potential detonations and fires when mixed with air to being an asphyxiant in its pure, oxygen-free form.",1
P002683,P002683_S001,"In addition, liquid hydrogen is a cryogen and presents dangers (such as frostbite) associated with very cold liquids.",1
P002683,P002683_S002,"Hydrogen dissolves in many metals, and, in addition to leaking out, may have adverse effects on them, such as hydrogen embrittlement, leading to cracks and explosions.",0
P002683,P002683_S003,Hydrogen gas leaking into external air may spontaneously ignite.,0
P002683,P002683_S004,"Moreover, hydrogen fire, while being extremely hot, is almost invisible, and thus can lead to accidental burns.",0
P002684,P002684_S000,Even interpreting the hydrogen data (including safety data) is confounded by a number of phenomena.,1
P002684,P002684_S001,"Many physical and chemical properties of hydrogen depend on the parahydrogen/orthohydrogen ratio (it often takes days or weeks at a given temperature to reach the equilibrium ratio, for which the data is usually given).",1
P002684,P002684_S002,"Hydrogen detonation parameters, such as critical detonation pressure and temperature, strongly depend on the container geometry.",0
P002685,P002685_S000,"The Space Race was a 20th-century competition between two Cold War rivals, the Soviet Union (USSR) and the United States (US), for supremacy in spaceflight capability.",1
P002685,P002685_S001,"It had its origins in the missile-based nuclear arms race between the two nations that occurred following World War II, enabled by captured German rocket technology and personnel.",0
P002685,P002685_S002,"The technological superiority required for such supremacy was seen as necessary for national security, and symbolic of ideological superiority.",0
P002685,P002685_S003,"The Space Race spawned pioneering efforts to launch artificial satellites, unmanned space probes of the Moon, Venus, and Mars, and human spaceflight in low Earth orbit and to the Moon.",0
P002685,P002685_S004,"The competition began on August 2, 1955, when the Soviet Union responded to the US announcement four days earlier of intent to launch artificial satellites for the International Geophysical Year, by declaring they would also launch a satellite ""in the near future"".",1
P002685,P002685_S005,"The Soviet Union beat the US to this, with the October 4, 1957 orbiting of Sputnik 1, and later beat the US to the first human in space, Yuri Gagarin, on April 12, 1961.",1
P002685,P002685_S006,"The Space Race peaked with the July 20, 1969 US landing of the first humans on the Moon with Apollo 11.",0
P002685,P002685_S007,"The USSR tried but failed manned lunar missions, and eventually cancelled them and concentrated on Earth orbital space stations.",0
P002685,P002685_S008,"A period of détente followed with the April 1972 agreement on a co-operative Apollo–Soyuz Test Project, resulting in the July 1975 rendezvous in Earth orbit of a US astronaut crew with a Soviet cosmonaut crew.",0
P002686,P002686_S000,"The Space Race can trace its origins to Germany, beginning in the 1930s and continuing during World War II when Nazi Germany researched and built operational ballistic missiles.",1
P002686,P002686_S001,"Starting in the early 1930s, during the last stages of the Weimar Republic, German aerospace engineers experimented with liquid-fueled rockets, with the goal that one day they would be capable of reaching high altitudes and traversing long distances.",1
P002686,P002686_S002,"The head of the German Army's Ballistics and Munitions Branch, Lieutenant Colonel Karl Emil Becker, gathered a small team of engineers that included Walter Dornberger and Leo Zanssen, to figure out how to use rockets as long-range artillery in order to get around the Treaty of Versailles' ban on research and development of long-range cannons.",1
P002686,P002686_S003,"Wernher von Braun, a young engineering prodigy, was recruited by Becker and Dornberger to join their secret army program at Kummersdorf-West in 1932.",0
P002686,P002686_S004,"Von Braun had dreams about conquering outer space with rockets, and did not initially see the military value in missile technology.",0
P002687,P002687_S000,"During the Second World War, General Dornberger was the military head of the army's rocket program, Zanssen became the commandant of the Peenemünde army rocket centre, and von Braun was the technical director of the ballistic missile program.",1
P002687,P002687_S001,"They would lead the team that built the Aggregate-4 (A-4) rocket, which became the first vehicle to reach outer space during its test flight program in 1942 and 1943.",1
P002687,P002687_S002,"By 1943, Germany began mass-producing the A-4 as the Vergeltungswaffe 2 (""Vengeance Weapon"" 2, or more commonly, V2), a ballistic missile with a 320 kilometers (200 mi) range carrying a 1,130 kilograms (2,490 lb) warhead at 4,000 kilometers per hour (2,500 mph).",1
P002687,P002687_S003,"Its supersonic speed meant there was no defense against it, and radar detection provided little warning.",0
P002687,P002687_S004,Germany used the weapon to bombard southern England and parts of Allied-liberated western Europe from 1944 until 1945.,0
P002687,P002687_S005,"After the war, the V-2 became the basis of early American and Soviet rocket designs.",0
P002688,P002688_S000,"At war's end, American, British, and Soviet scientific intelligence teams competed to capture Germany's rocket engineers along with the German rockets themselves and the designs on which they were based.",1
P002688,P002688_S001,"Each of the Allies captured a share of the available members of the German rocket team, but the United States benefited the most with Operation Paperclip, recruiting von Braun and most of his engineering team, who later helped develop the American missile and space exploration programs.",1
P002688,P002688_S002,The United States also acquired a large number of complete V2 rockets.,0
P002689,P002689_S000,"The German rocket center in Peenemünde was located in the eastern part of Germany, which became the Soviet zone of occupation.",1
P002689,P002689_S001,"On Stalin's orders, the Soviet Union sent its best rocket engineers to this region to see what they could salvage for future weapons systems.",1
P002689,P002689_S002,The Soviet rocket engineers were led by Sergei Korolev.,0
P002689,P002689_S003,"He had been involved in space clubs and early Soviet rocket design in the 1930s, but was arrested in 1938 during Joseph Stalin's Great Purge and imprisoned for six years in Siberia.",1
P002689,P002689_S004,"After the war, he became the USSR's chief rocket and spacecraft engineer, essentially the Soviet counterpart to von Braun.",0
P002689,P002689_S005,"His identity was kept a state secret throughout the Cold War, and he was identified publicly only as ""the Chief Designer.""",0
P002689,P002689_S006,"In the West, his name was only officially revealed when he died in 1966.",0
P002690,P002690_S000,"After almost a year in the area around Peenemünde, Soviet officials moved most of the captured German rocket specialists to Gorodomlya Island on Lake Seliger, about 240 kilometers (150 mi) northwest of Moscow.",1
P002690,P002690_S001,"They were not allowed to participate in Soviet missile design, but were used as problem-solving consultants to the Soviet engineers.",0
P002690,P002690_S002,"They helped in the following areas: the creation of a Soviet version of the A-4; work on ""organizational schemes""; research in improving the A-4 main engine; development of a 100-ton engine; assistance in the ""layout"" of plant production rooms; and preparation of rocket assembly using German components.",1
P002690,P002690_S003,"With their help, particularly Helmut Groettrup's group, Korolev reverse-engineered the A-4 and built his own version of the rocket, the R-1, in 1948.",0
P002690,P002690_S004,"Later, he developed his own distinct designs, though many of these designs were influenced by the Groettrup Group's G4-R10 design from 1949.",0
P002690,P002690_S005,The Germans were eventually repatriated in 1951–53.,0
P002691,P002691_S000,"The American professor Robert H. Goddard had worked on developing solid-fuel rockets since 1914, and demonstrated a light battlefield rocket to the US Army Signal Corps only five days before the signing of the armistice that ended World War I.",1
P002691,P002691_S001,"He also started developing liquid-fueled rockets in 1921; yet he had not been taken seriously by the public, and was not sponsored by the government as part of the post-WW II rocket development effort.",1
P002691,P002691_S002,"Von Braun, himself inspired by Goddard's work, was bemused by this when debriefed by his American handlers, asking them, ""Why didn't you just ask Dr.",1
P002691,P002691_S003,Goddard?,0
P002691,P002691_S004,"""[citation needed]",0
P002692,P002692_S000,"Von Braun and his team were sent to the United States Army's White Sands Proving Ground, located in New Mexico, in 1945.",1
P002692,P002692_S001,They set about assembling the captured V2s and began a program of launching them and instructing American engineers in their operation.,0
P002692,P002692_S002,"These tests led to the first rocket to take photos from outer space, and the first two-stage rocket, the WAC Corporal-V2 combination, in 1949.",1
P002692,P002692_S003,"The German rocket team was moved from Fort Bliss to the Army's new Redstone Arsenal, located in Huntsville, Alabama, in 1950.",1
P002692,P002692_S004,"From here, von Braun and his team would develop the Army's first operational medium-range ballistic missile, the Redstone rocket, that would, in slightly modified versions, launch both America's first satellite, and the first piloted Mercury space missions.",0
P002692,P002692_S005,It became the basis for both the Jupiter and Saturn family of rockets.,0
P002693,P002693_S000,"In simple terms, the Cold War could be viewed as an expression of the ideological struggle between communism and capitalism.",1
P002693,P002693_S001,"The United States faced a new uncertainty beginning in September 1949, when it lost its monopoly on the atomic bomb.",0
P002693,P002693_S002,"American intelligence agencies discovered that the Soviet Union had exploded its first atomic bomb, with the consequence that the United States potentially could face a future nuclear war that, for the first time, might devastate its cities.",0
P002693,P002693_S003,"Given this new danger, the United States participated in an arms race with the Soviet Union that included development of the hydrogen bomb, as well as intercontinental strategic bombers and intercontinental ballistic missiles (ICBMs) capable of delivering nuclear weapons.",0
P002693,P002693_S004,"A new fear of communism and its sympathizers swept the United States during the 1950s, which devolved into paranoid McCarthyism.",0
P002693,P002693_S005,"With communism spreading in China, Korea, and Eastern Europe, Americans came to feel so threatened that popular and political culture condoned extensive ""witch-hunts"" to expose communist spies.",0
P002693,P002693_S006,"Part of the American reaction to the Soviet atomic and hydrogen bomb tests included maintaining a large Air Force, under the control of the Strategic Air Command (SAC).",0
P002693,P002693_S007,"SAC employed intercontinental strategic bombers, as well as medium-bombers based close to Soviet airspace (in western Europe and in Turkey) that were capable of delivering nuclear payloads.",0
P002694,P002694_S000,"For its part, the Soviet Union harbored fears of invasion.",0
P002694,P002694_S001,"Having suffered at least 27 million casualties during World War II after being invaded by Nazi Germany in 1941, the Soviet Union was wary of its former ally, the United States, which until late 1949 was the sole possessor of atomic weapons.",1
P002694,P002694_S002,"The United States had used these weapons operationally during World War II, and it could use them again against the Soviet Union, laying waste its cities and military centers.",1
P002694,P002694_S003,"Since the Americans had a much larger air force than the Soviet Union, and the United States maintained advance air bases near Soviet territory, in 1947 Stalin ordered the development of intercontinental ballistic missiles (ICBMs) in order to counter the perceived American threat.",1
P002695,P002695_S000,"In 1953, Korolev was given the go-ahead to develop the R-7 Semyorka rocket, which represented a major advance from the German design.",1
P002695,P002695_S001,"Although some of its components (notably boosters) still resembled the German G-4, the new rocket incorporated staged design, a completely new control system, and a new fuel.",1
P002695,P002695_S002,"It was successfully tested on August 21, 1957 and became the world's first fully operational ICBM the following month.",0
P002695,P002695_S003,"It would later be used to launch the first satellite into space, and derivatives would launch all piloted Soviet spacecraft.",0
P002696,P002696_S000,"The United States had multiple rocket programs divided among the different branches of the American armed services, which meant that each force developed its own ICBM program.",1
P002696,P002696_S001,The Air Force initiated ICBM research in 1945 with the MX-774.,0
P002696,P002696_S002,"However, its funding was cancelled and only three partially successful launches were conducted in 1947.",0
P002696,P002696_S003,"In 1950, von Braun began testing the Air Force PGM-11 Redstone rocket family at Cape Canaveral.",1
P002696,P002696_S004,"In 1951, the Air Force began a new ICBM program called MX-1593, and by 1955 this program was receiving top-priority funding.",0
P002696,P002696_S005,"The MX-1593 program evolved to become the Atlas-A, with its maiden launch occurring June 11, 1957, becoming the first successful American ICBM.",0
P002696,P002696_S006,"Its upgraded version, the Atlas-D rocket, would later serve as an operational nuclear ICBM and as the orbital launch vehicle for Project Mercury and the remote-controlled Agena Target Vehicle used in Project Gemini.",0
P002697,P002697_S000,"In 1955, with both the United States and the Soviet Union building ballistic missiles that could be utilized to launch objects into space, the ""starting line"" was drawn for the Space Race.",1
P002697,P002697_S001,"In separate announcements, just four days apart, both nations publicly announced that they would launch artificial Earth satellites by 1957 or 1958.",0
P002697,P002697_S002,"On July 29, 1955, James C. Hagerty, president Dwight D. Eisenhower's press secretary, announced that the United States intended to launch ""small Earth circling satellites"" between July 1, 1957, and December 31, 1958, as part of their contribution to the International Geophysical Year (IGY).",1
P002697,P002697_S003,"Four days later, at the Sixth Congress of International Astronautical Federation in Copenhagen, scientist Leonid I. Sedov spoke to international reporters at the Soviet embassy, and announced his country's intention to launch a satellite as well, in the ""near future"".",1
P002697,P002697_S004,"On August 30, 1955, Korolev managed to get the Soviet Academy of Sciences to create a commission whose purpose was to beat the Americans into Earth orbit: this was the de facto start date for the Space Race.",0
P002697,P002697_S005,The Council of Ministers of the Soviet Union began a policy of treating development of its space program as a classified state secret.,0
P002698,P002698_S000,"Initially, President Eisenhower was worried that a satellite passing above a nation at over 100 kilometers (62 mi), might be construed as violating that nation's sovereign airspace.",0
P002698,P002698_S001,"He was concerned that the Soviet Union would accuse the Americans of an illegal overflight, thereby scoring a propaganda victory at his expense.",1
P002698,P002698_S002,"Eisenhower and his advisors believed that a nation's airspace sovereignty did not extend into outer space, acknowledged as the Kármán line, and he used the 1957–58 International Geophysical Year launches to establish this principle in international law.",0
P002698,P002698_S003,"Eisenhower also feared that he might cause an international incident and be called a ""warmonger"" if he were to use military missiles as launchers.",0
P002698,P002698_S004,"Therefore, he selected the untried Naval Research Laboratory's Vanguard rocket, which was a research-only booster.",0
P002698,P002698_S005,"This meant that von Braun's team was not allowed to put a satellite into orbit with their Jupiter-C rocket, because of its intended use as a future military vehicle.",0
P002698,P002698_S006,"On September 20, 1956, von Braun and his team did launch a Jupiter-C that was capable of putting a satellite into orbit, but the launch was used only as a suborbital test of nose cone reentry technology.",0
P002699,P002699_S000,"The Soviet success caused public controversy in the United States, and Eisenhower ordered the civilian rocket and satellite project, Vanguard, to move up its timetable and launch its satellite much sooner than originally planned.",0
P002699,P002699_S001,"The December 6, 1957 Project Vanguard launch failure occurred at Cape Canaveral Air Force Station in Florida, broadcast live in front of a US television audience.",1
P002699,P002699_S002,"It was a monumental failure, exploding a few seconds after launch, and it became an international joke.",0
P002699,P002699_S003,"The satellite appeared in newspapers under the names Flopnik, Stayputnik, Kaputnik, and Dudnik.",0
P002699,P002699_S004,"In the United Nations, the Russian delegate offered the U.S. representative aid ""under the Soviet program of technical assistance to backwards nations.""",0
P002699,P002699_S005,Only in the wake of this very public failure did von Braun's Redstone team get the go-ahead to launch their Jupiter-C rocket as soon as they could.,0
P002699,P002699_S006,"In Britain, the USA's Western Cold War ally, the reaction was mixed: some members of the population celebrated the fact that the Soviets had reached space first, while others feared the destructive potential that military uses of spacecraft might bring.",0
P002700,P002700_S000,"On January 31, 1958, nearly four months after the launch of Sputnik 1, von Braun and the United States successfully launched its first satellite on a four-stage Juno I rocket derived from the US Army's Redstone missile, at Cape Canaveral.",1
P002700,P002700_S001,The satellite Explorer 1 was 30.8 pounds (14.0 kg) in mass.,1
P002700,P002700_S002,It carried a micrometeorite gauge and a Geiger-Müller tube.,0
P002700,P002700_S003,"It passed in and out of the Earth-encompassing radiation belt with its 194-by-1,368-nautical-mile (360 by 2,534 km) orbit, therefore saturating the tube's capacity and proving what Dr. James Van Allen, a space scientist at the University of Iowa, had theorized.",1
P002700,P002700_S004,"The belt, named the Van Allen radiation belt, is a doughnut-shaped zone of high-level radiation intensity around the Earth above the magnetic equator.",0
P002700,P002700_S005,Van Allen was also the man who designed and built the satellite instrumentation of Explorer 1.,0
P002700,P002700_S006,"The satellite actually measured three phenomena: cosmic ray and radiation levels, the temperature in the spacecraft, and the frequency of collisions with micrometeorites.",0
P002700,P002700_S007,"The satellite had no memory for data storage, therefore it had to transmit continuously.",0
P002700,P002700_S008,"Two months later in March 1958, a second satellite was sent into orbit with augmented cosmic ray instruments.",0
P002701,P002701_S000,"On April 2, 1958, President Eisenhower reacted to the Soviet space lead in launching the first satellite, by recommending to the US Congress that a civilian agency be established to direct nonmilitary space activities.",1
P002701,P002701_S001,"Congress, led by Senate Majority Leader Lyndon B. Johnson, responded by passing the National Aeronautics and Space Act, which Eisenhower signed into law on July 29, 1958.",1
P002701,P002701_S002,This law turned the National Advisory Committee on Aeronautics into the National Aeronautics and Space Administration (NASA).,1
P002701,P002701_S003,"It also created a Civilian-Military Liaison Committee, chaired by the President, responsible for coordinating the nation's civilian and military space programs.",0
P002702,P002702_S000,"On October 21, 1959, Eisenhower approved the transfer of the Army's remaining space-related activities to NASA.",1
P002702,P002702_S001,"On July 1, 1960, the Redstone Arsenal became NASA's George C. Marshall Space Flight Center, with von Braun as its first director.",1
P002702,P002702_S002,"Development of the Saturn rocket family, which when mature, would finally give the US parity with the Soviets in terms of lifting capability, was thus transferred to NASA.",1
P002703,P002703_S000,"In 1958, Korolev upgraded the R-7 to be able to launch a 400-kilogram (880 lb) payload to the Moon.",1
P002703,P002703_S001,Three secret 1958 attempts to launch Luna E-1-class impactor probes failed.,0
P002703,P002703_S002,"The fourth attempt, Luna 1, launched successfully on January 2, 1959, but missed the Moon.",0
P002703,P002703_S003,The fifth attempt on June 18 also failed at launch.,0
P002703,P002703_S004,"The 390-kilogram (860 lb) Luna 2 successfully impacted the Moon on September 14, 1959.",0
P002703,P002703_S005,"The 278.5-kilogram (614 lb) Luna 3 successfully flew by the Moon and sent back pictures of its far side on October 6, 1959.",0
P002704,P002704_S000,"The US reacted to the Luna program by embarking on the Ranger program in 1959, managed by NASA's Jet Propulsion Laboratory.",1
P002704,P002704_S001,The Block I Ranger 1 and Ranger 2 suffered Atlas-Agena launch failures in August and November 1961.,0
P002704,P002704_S002,"The 727-pound (330 kg) Block II Ranger 3 launched successfully on January 26, 1962, but missed the Moon.",1
